,time,VTWS_AVG,WIND_SPEED,WIND_SPEED_2,windspeed5,Windspeed3a,Timestamp Flag,data qc flag VTWS_AVG
114,2020-10-05 23:00:00+00:00,7.69645254630001,7.72330597771017,7.72504029821089,7.854678650703937,7.714932940740357,,7.69645254630001
115,2020-10-06 00:00:00+00:00,8.89464792912796,8.881466915228,8.87966728479391,9.00382738279845,8.885260709716624,,8.89464792912796
116,2020-10-06 01:00:00+00:00,9.69281861461016,9.58368425743523,9.57429378817472,10.495586611614062,9.616932220073371,,9.69281861461016
117,2020-10-06 02:00:00+00:00,10.2314208007135,10.3592531344524,10.3459002171475,12.620435936338835,10.312191384104468,,10.2314208007135
118,2020-10-06 03:00:00+00:00,10.5202550776606,10.5495610552571,10.5363676672431,11.035050328483818,10.5353946000536,,10.5202550776606
119,2020-10-06 04:00:00+00:00,10.1415800689201,10.1582948005411,10.1590416447669,10.221474331244922,10.152972171409367,,10.1415800689201
120,2020-10-06 05:00:00+00:00,8.77689090414363,8.683439178936,8.69278273362637,10.31558049767077,8.717704272235332,,8.77689090414363
121,2020-10-06 06:00:00+00:00,8.15504916049674,8.08139580327741,8.09896919745829,8.320712951551528,8.111804720410811,,8.15504916049674
122,2020-10-06 07:00:00+00:00,7.45104137780265,7.43499811680097,7.45104137780265,7.496657921455709,7.445693624135423,,7.45104137780265
123,2020-10-06 08:00:00+00:00,7.26488826873704,7.31641980786795,7.33022438624667,7.560461398343544,7.303844154283887,,7.26488826873704
124,2020-10-06 09:00:00+00:00,6.23233003424481,6.3314532113715,6.35490853238614,6.871304496134391,6.306230592667483,,6.23233003424481
125,2020-10-06 10:00:00+00:00,10.6231450177528,10.3385277437221,10.3670629238058,15.0803191520139,10.442911895093568,,10.6231450177528
126,2020-10-06 11:00:00+00:00,11.5050001949288,11.4794814536819,11.5377122724606,12.295819104231663,11.507397973690432,,11.5050001949288
127,2020-10-06 12:00:00+00:00,11.759704181385,11.6088894636763,11.6433721661901,12.643199074924759,11.670655270417134,,11.759704181385
128,2020-10-06 13:00:00+00:00,11.2208470604119,11.2129481673691,11.2208470604119,11.304322962736725,11.218214096064301,,11.2208470604119
129,2020-10-06 14:00:00+00:00,10.913850542195,10.8687774257512,10.8966439548311,11.039321124354878,10.893090640925765,,10.913850542195
130,2020-10-06 15:00:00+00:00,11.2954499927069,11.1665195708568,11.2461665342931,11.591412968112191,11.236045365952265,,11.2954499927069
131,2020-10-06 16:00:00+00:00,12.4822486142436,12.5185711447188,12.6103022289331,13.48583943604596,12.537040662631833,,12.4822486142436
132,2020-10-06 17:00:00+00:00,13.266632483538,13.3253531324895,13.3812986917554,13.626623130064496,13.324428102594302,,13.266632483538
133,2020-10-06 18:00:00+00:00,11.3147057470505,11.2491658525482,11.3136972456234,12.193152161471765,11.292522948407367,,11.3147057470505
134,2020-10-06 19:00:00+00:00,9.81404736361649,9.82664644801004,9.83609918870228,9.917602929561136,9.82559766677627,,9.81404736361649
135,2020-10-06 20:00:00+00:00,10.2722206176941,10.3007613594532,10.3522721474111,10.930038978576551,10.308418041519467,,10.2722206176941
136,2020-10-06 21:00:00+00:00,10.0779298928999,10.0559734823835,10.0941826318024,10.388960661129754,10.0760286690286,,10.0779298928999
137,2020-10-06 22:00:00+00:00,10.7062548026056,10.720914415194,10.7582145381776,10.912235155217491,10.7284612519924,,10.7062548026056
138,2020-10-06 23:00:00+00:00,9.33686305821451,9.22981046213346,9.25629775036921,9.778842758262043,9.274323756905726,,9.33686305821451
139,2020-10-07 00:00:00+00:00,7.16832229162788,7.22629057787707,7.23055974787967,7.413168974470316,7.20839087246154,,7.16832229162788
140,2020-10-07 01:00:00+00:00,7.77894699690812,7.84003845522458,7.84677839682872,8.062089068512318,7.82192128298714,,7.77894699690812
141,2020-10-07 02:00:00+00:00,8.33948036336024,8.3309216386801,8.33948036336024,8.422469080777732,8.336627455133526,,8.33948036336024
142,2020-10-07 03:00:00+00:00,7.68850074007441,7.67559422565212,7.68850074007441,7.851667717030983,7.684198568600313,,7.68850074007441
143,2020-10-07 04:00:00+00:00,8.11362004113811,8.10996880498872,8.1136200411381,8.126796741452557,8.112402962421642,,8.11362004113811
144,2020-10-07 05:00:00+00:00,7.00862864049406,6.99751577738785,7.00862864049406,7.1277658999649525,7.004924352791989,,7.00862864049406
145,2020-10-07 06:00:00+00:00,6.23742709131411,6.65311388390698,6.67183260107012,12.135030240158905,6.520791192097069,,6.23742709131411
146,2020-10-07 07:00:00+00:00,5.35550248459902,5.36389354036077,5.36855799351792,5.420872818847943,5.36265133949257,,5.35550248459902
147,2020-10-07 08:00:00+00:00,4.81909785840328,4.82404443900264,4.82630972114741,4.898263294020249,4.82315067285111,,4.81909785840328
148,2020-10-07 09:00:00+00:00,5.35434185387679,5.33741434647183,5.35218154916783,5.634582593724505,5.347979249838818,,5.35434185387679
149,2020-10-07 10:00:00+00:00,5.89159185591779,5.89103372142626,5.89159185591779,5.895836266834246,5.891405811087279,,5.89159185591779
150,2020-10-07 11:00:00+00:00,5.81534115207809,5.81502334079655,5.81534115207809,5.817065061277626,5.815235214984244,,5.81534115207809
151,2020-10-07 12:00:00+00:00,5.46381916121226,5.45978919228831,5.47592282623849,5.526708573528568,5.466510393246353,,5.46381916121226
152,2020-10-07 13:00:00+00:00,4.20593623789416,4.15822779670168,4.17269186514241,4.926948017712011,4.178951966579416,,4.20593623789416
153,2020-10-07 14:00:00+00:00,3.87147467115487,3.87577855785009,3.88750535466073,4.057404035636286,3.8782528612218967,,3.87147467115487
154,2020-10-07 15:00:00+00:00,3.7525996562755,3.75340926997611,3.7525996562755,3.7566362864447083,3.7528695275090365,,3.7525996562755
155,2020-10-07 16:00:00+00:00,3.06871606249582,3.06634082475505,3.07044616746504,3.1057773490995384,3.0685010182386367,,3.06871606249582
156,2020-10-07 17:00:00+00:00,3.04893353108152,3.05037207066057,3.04607756166978,3.0599139008075467,3.048461054470623,,3.04893353108152
157,2020-10-07 18:00:00+00:00,3.12758796252894,3.12280281909273,3.13362187325419,3.1714996873179837,3.1280042182919536,,3.12758796252894
158,2020-10-07 19:00:00+00:00,2.57616570008096,2.4562424644405,2.45821045094497,4.5954710590372025,2.496872871822143,,2.57616570008096
159,2020-10-07 20:00:00+00:00,2.11444858241421,2.11889801598842,2.14899407196701,2.244359853293398,2.1274468901232133,,2.11444858241421
160,2020-10-07 21:00:00+00:00,2.08417435704106,2.09680979546818,2.11197778470957,2.2609610459113334,2.0976539790729363,,2.08417435704106
161,2020-10-07 22:00:00+00:00,2.76751562825158,2.70495648181396,2.70387820532299,3.271019993975573,2.7254501051295104,,2.76751562825158
162,2020-10-07 23:00:00+00:00,2.84506920460264,2.83520143379393,2.84609593947351,2.952100295929698,2.84212219262336,,2.84506920460264
163,2020-10-08 00:00:00+00:00,3.40927678069819,3.46417793485021,3.45864158779461,4.130691775036787,3.4440321011143364,,3.40927678069819
164,2020-10-08 01:00:00+00:00,3.69246309347411,3.63215301417481,3.63957611001678,3.988420843520288,3.6547307392219,,3.69246309347411
165,2020-10-08 02:00:00+00:00,4.72933928466181,4.74080116312243,4.72933928466181,4.8844132105173195,4.73315991081535,,4.72933928466181
166,2020-10-08 03:00:00+00:00,6.41640081434881,6.41485545743694,6.41640081434881,6.432845331178133,6.415885695378186,,6.41640081434881
167,2020-10-08 04:00:00+00:00,6.66469569895017,6.67961150666975,6.66469569895017,6.849592620481223,6.669667634856697,,6.66469569895017
168,2020-10-08 05:00:00+00:00,7.29658820361972,7.31777134120452,7.29658820361972,7.4163336250546825,7.30364924948132,,7.29658820361972
169,2020-10-08 06:00:00+00:00,7.113573617867,7.1384328258421,7.113573617867,7.407237728636876,7.121860020525367,,7.113573617867
170,2020-10-08 07:00:00+00:00,7.22264895980577,7.25278695285796,7.22264895980577,7.348994514242418,7.232694957489834,,7.22264895980577
171,2020-10-08 08:00:00+00:00,7.1582027806538,7.22717966281509,7.20201766300404,7.400777630309195,7.195800035490977,,7.1582027806538
172,2020-10-08 09:00:00+00:00,7.75237326186447,7.90068955055868,7.87732194750913,8.483960402259084,7.843461586644094,,7.75237326186447
173,2020-10-08 10:00:00+00:00,7.09341292747571,7.13184345137517,7.10411360121682,7.567790187159972,7.1097899933559,,7.09341292747571
174,2020-10-08 11:00:00+00:00,7.58170715668504,7.60178287792089,7.58170715668504,7.899213287384452,7.5883990637636565,,7.58170715668504
175,2020-10-08 12:00:00+00:00,8.15666433742407,8.16226376095752,8.15666433742407,8.194283905595475,8.15853081193522,,8.15666433742407
176,2020-10-08 13:00:00+00:00,7.92633355477172,7.92950566522176,7.92633355477172,7.961027833745485,7.927390924921734,,7.92633355477172
177,2020-10-08 14:00:00+00:00,6.3760345449981,6.40334321727479,6.3760345449981,6.468742769394049,6.385137435756996,,6.3760345449981
178,2020-10-08 15:00:00+00:00,6.40256122410835,6.32074740495319,6.30491603774445,8.429605143672834,6.342741555601997,,6.40256122410835
179,2020-10-08 16:00:00+00:00,5.50101626378443,5.50247057568657,5.50101626378443,5.508409226439797,5.501501034418477,,5.50101626378443
180,2020-10-08 17:00:00+00:00,5.54685892875125,5.59197651972345,5.591636629298,6.08646014637664,5.5768240259242345,,5.54685892875125
181,2020-10-08 18:00:00+00:00,5.32004173186363,5.23778174853724,5.2463749904566,5.712798951629061,5.26806615695249,,5.32004173186363
182,2020-10-08 19:00:00+00:00,4.58397686873717,4.59024531399078,4.59692130056951,4.807585041140326,4.590381161099153,,4.58397686873717
183,2020-10-08 20:00:00+00:00,4.62833129448402,4.66781278034944,4.67669038793519,5.2843776023927225,4.65761148758955,,4.62833129448402
184,2020-10-08 21:00:00+00:00,5.56656460465979,5.57326128575827,5.59820504442609,6.249820139216071,5.579343644948049,,5.56656460465979
185,2020-10-08 22:00:00+00:00,6.42758187793638,6.42999316532789,6.46545774976123,6.647357331801153,6.441010931008499,,6.42758187793638
186,2020-10-08 23:00:00+00:00,5.88890978632199,5.90068244260745,5.93753449044171,6.069275119334534,5.9090422397903835,,5.88890978632199
187,2020-10-09 00:00:00+00:00,5.40170269058597,5.43192636535245,5.45747409780831,5.6337250872702365,5.430367717915577,,5.40170269058597
188,2020-10-09 01:00:00+00:00,5.66262740910193,5.67547392914499,5.72821102259011,6.469954634851832,5.688770786945676,,5.66262740910193
189,2020-10-09 02:00:00+00:00,6.24723760495682,6.26450298368863,6.31209148752854,6.615629778599106,6.274610692057997,,6.24723760495682
190,2020-10-09 03:00:00+00:00,6.46587417967572,6.4865782228443,6.53065999422417,6.715459281654718,6.49437079891473,,6.46587417967572
191,2020-10-09 04:00:00+00:00,6.11971257984661,6.14153586439645,6.18657618155689,7.0535375704126375,6.1492748752666495,,6.11971257984661
192,2020-10-09 05:00:00+00:00,6.40808261765783,6.43544537270912,6.47366451260271,6.692778883232175,6.439064167656554,,6.40808261765783
193,2020-10-09 06:00:00+00:00,6.15634726986423,6.19062667138096,6.2072199938349,6.739920095437174,6.184731311693363,,6.15634726986423
194,2020-10-09 07:00:00+00:00,6.65443389978258,6.82371889566044,6.81102160460469,7.286219839940943,6.7630581333492366,,6.65443389978258
195,2020-10-09 08:00:00+00:00,6.75536414269511,6.76507828415969,6.75536414269511,6.9209820032544425,6.75860218984997,,6.75536414269511
196,2020-10-09 09:00:00+00:00,5.86936587638098,5.89286424310887,5.86936587638098,5.949063136874349,5.877198665290277,,5.86936587638098
197,2020-10-09 10:00:00+00:00,5.87058736970381,5.93029326362508,5.90634713597349,6.3580241324244495,5.902409256434127,,5.87058736970381
198,2020-10-09 11:00:00+00:00,5.41519613810086,5.43626661416365,5.41519613810086,5.800112685193192,5.42221963012179,,5.41519613810086
199,2020-10-09 12:00:00+00:00,5.87229742571093,5.88228766171145,5.87229742571093,6.0510819019152,5.87562750437777,,5.87229742571093
200,2020-10-09 13:00:00+00:00,7.06220689241944,7.06092525092745,7.06220689241944,7.074136337966361,7.061779678588777,,7.06220689241944
201,2020-10-09 14:00:00+00:00,6.86266796703688,6.85795239979614,6.86266796703688,6.89518241571082,6.861096111289967,,6.86266796703688
202,2020-10-09 15:00:00+00:00,6.33524043298383,6.34658071372372,6.35549425651508,6.5086786321933445,6.34577180107421,,6.33524043298383
203,2020-10-09 16:00:00+00:00,6.49125668322003,6.51531968888963,6.52497957511434,6.60189958780368,6.510518649074666,,6.49125668322003
204,2020-10-09 17:00:00+00:00,7.27400274155921,7.23855281547086,7.24841350342422,7.563421823131284,7.253656353484764,,7.27400274155921
205,2020-10-09 18:00:00+00:00,7.93395007079845,7.91506280056315,7.96369749710017,8.113380506389847,7.937570122820589,,7.93395007079845
206,2020-10-09 19:00:00+00:00,7.85132194726982,7.86967730851742,7.90732384995358,8.565447200443824,7.876107701913607,,7.85132194726982
207,2020-10-09 20:00:00+00:00,6.92628111192331,6.94240523363468,6.96936872211141,7.301088802101443,6.946018355889801,,6.92628111192331
208,2020-10-09 21:00:00+00:00,6.79389536611032,6.79737969333524,6.82956106684049,6.9448696499270675,6.8069453754286835,,6.79389536611032
209,2020-10-09 22:00:00+00:00,7.01893980044091,7.00494451019405,7.03664728165914,7.5065903596750125,7.020177197431366,,7.01893980044091
210,2020-10-09 23:00:00+00:00,6.94712480075286,6.93173744645318,6.94397663535792,7.238271403586495,6.940946294187987,,6.94712480075286
211,2020-10-10 00:00:00+00:00,7.81014538447555,7.86357686059782,7.88912295230405,8.080278047146058,7.85428173245914,,7.81014538447555
212,2020-10-10 01:00:00+00:00,10.617211467547,10.2096827889813,10.2382435176218,11.874403265574497,10.3550459247167,,10.617211467547
213,2020-10-10 02:00:00+00:00,10.3235036792934,10.0915995023864,10.1383850944027,13.381690227160423,10.1844960920275,,10.3235036792934
214,2020-10-10 03:00:00+00:00,7.29672952444361,7.22558869070495,7.24473897295524,7.677357387845085,7.255685729367933,,7.29672952444361
215,2020-10-10 04:00:00+00:00,10.2049680240659,10.0405031867586,10.0257673444964,14.762931098921879,10.090412851773634,,10.2049680240659
216,2020-10-10 05:00:00+00:00,10.4113924285374,10.3399129591073,10.3160773286985,11.474419528587855,10.355794238781066,,10.4113924285374
217,2020-10-10 06:00:00+00:00,6.3924122628841,6.38615937009082,6.3924122628841,6.4344288089080734,6.39032796528634,,6.3924122628841
218,2020-10-10 07:00:00+00:00,4.20724044236896,4.21306500113752,4.20724044236896,4.303344653773172,4.209181961958479,,4.20724044236896
219,2020-10-10 08:00:00+00:00,7.39609458051205,7.40904807897471,7.39609458051205,7.484003078362497,7.400412413332936,,7.39609458051205
220,2020-10-10 09:00:00+00:00,4.44633912690831,4.53692751215563,4.53613071034268,4.79948940578819,4.50646578313554,,4.44633912690831
221,2020-10-10 10:00:00+00:00,5.05240859590436,5.06158350727624,5.07829486310315,5.5145836439728715,5.064095655427916,,5.05240859590436
222,2020-10-10 11:00:00+00:00,5.65671129332799,5.67836709603705,5.69821534489087,6.128644477873677,5.677764578085303,,5.65671129332799
223,2020-10-10 12:00:00+00:00,5.89774184281059,5.92237642977159,5.94469908813323,6.052168945076929,5.921605786905136,,5.89774184281059
224,2020-10-10 13:00:00+00:00,6.2277899677752,6.2265651186584,6.26642704146368,6.4008778421136965,6.240260709299093,,6.2277899677752
225,2020-10-10 14:00:00+00:00,6.32287654768208,6.31517174541221,6.35743973568307,6.501341452703405,6.331829342925786,,6.32287654768208
226,2020-10-10 15:00:00+00:00,6.67031372971047,6.66291949050556,6.69905118745513,7.120470912672965,6.677428135890387,,6.67031372971047
227,2020-10-10 16:00:00+00:00,6.6951436686107,6.73825313077901,6.77150205230046,8.002214645489804,6.734966283896724,,6.6951436686107
228,2020-10-10 17:00:00+00:00,6.60123706135521,6.59843133756333,6.63865075260464,6.923284052951958,6.612773050507727,,6.60123706135521
229,2020-10-10 18:00:00+00:00,6.77904671027766,6.77906040252511,6.80877533781693,7.321200705962263,6.7889608168732325,,6.77904671027766
230,2020-10-10 19:00:00+00:00,6.76477075443951,6.76702040402042,6.78862003887348,7.094621708086606,6.773470399111138,,6.76477075443951
231,2020-10-10 20:00:00+00:00,7.00619630860095,7.00432590370872,7.01687708080147,7.106251872348214,7.009133097703714,,7.00619630860095
232,2020-10-10 21:00:00+00:00,6.775363470838,6.7829359157852,6.79184204705852,6.998634638490069,6.783380477893907,,6.775363470838
233,2020-10-10 22:00:00+00:00,6.91495092518263,6.90081327065891,6.91274537998487,7.00231190931847,6.909503191942137,,6.91495092518263
234,2020-10-10 23:00:00+00:00,6.58631925380512,6.60268583213111,6.5988381615021,6.66619017753463,6.59594774914611,,6.58631925380512
